,User,Text,Date,Favorites,Retweets,Mentions,Hashtags,Geolocation
132,craiglayton07,Appreciate it my friend!! Here’s hoping for a non destructive NS Hurricane for some @weathernetwork live reporting from #MichaelMyers,2020-08-31 13:10:36+00:00,1,2,@weathernetwork,#MichaelMyers,
133,raster,"Has Trump blamed the hurricane on Biden yet? (He would if he could, I’m sure.)",2020-08-31 13:08:40+00:00,0,0,,,
134,Clarknt67,"That is a perfect encapsulation of 2020. “Lost your job? Healthcare? On the verge of bankruptcy and eviction? $7.25 wage too low? Can’t afford your daughter’s COVID respirator bill? Cops murdered your son? Hurricane devastate your home? Sorry, I can’t help… but I UNDERSTAND!” ",2020-08-31 13:07:20+00:00,24,69,,,
135,RoyalsMLBChamps,nigga is this hurricane Laura,2020-08-31 13:06:14+00:00,0,3,,,
136,ChelseaFox26,Info on hurricane relief drive happening today and tomorrow @bethelsfamily.,2020-08-31 13:00:12+00:00,5,4,@bethelsfamily,,
137,CEStephens,This is your reminder that Hurricane Season is not over just because we’ve already had one very bad hurricane. ,2020-08-31 12:51:51+00:00,5,9,,,
138,Aye_ItsDre,"If I get the job for the Water Department here in Florida. We gotta be out during hurricanes making sure everything is doing fine trying to keep people's water on. I LIKE THAT A LOT I LIKE BEING IMPORTANT LOL. LIKE ""OH YOUR DEPENDING ON ME DON'T WORRY I GOT YOU"" that's big to me",2020-08-31 12:50:35+00:00,0,0,,,
139,DrBobBullard,‘Hurricane amnesia’: Why we might forget the lessons from Hurricane Laura https://grist.org/climate/hurricane-amnesia-why-we-might-forget-the-lessons-from-hurricane-laura/ via @grist,2020-08-31 12:48:12+00:00,0,1,@grist,,
140,MeechAlmighty,Did the hurricanes hit the coast and go already or have they been delayed?,2020-08-31 12:46:08+00:00,1,0,,,
141,AshyCrabbeCake,the *carolina* hurricanes hockey team?,2020-08-31 12:46:04+00:00,0,1,,,
142,DrBobBullard,How to help Hurricane Laura victims https://abc13.com/society/how-to-help-hurricane-laura-victims/6389353/ via @ABC13Houston,2020-08-31 12:45:19+00:00,1,0,@abc13houston,,
143,NoMoSocialism75,"Leftists are dramatically increasing their carbon footprint w/ all these fires, burning all sorts of pollutants into the air. Which, of course, contributes to climate change. Marxist leftists don't care about the environment, maybe their fires even caused the last two hurricanes.",2020-08-31 12:45:16+00:00,7,5,,,
144,dunner57,hurricanes looking at freedy anderson ,2020-08-31 12:42:00+00:00,0,0,,,
145,tjlinehan,President @realDonaldTrump visited the great people of Louisiana and Texas yesterday for briefings and to survey damage after Hurricane Laura. We are with you! https://twitter.com/WhiteHouse/status/1300214516635107328?s=09,2020-08-31 12:36:49+00:00,0,0,@realDonaldTrump,,
146,shannoneganz,My sister’s Bachelorette Party Day 1! A few delayed trains (and even a hurricane laura!) couldn’t stop cousins from celebrating aboard a private boat cruise from DC to Alexandria! Cheers to chantal0487! @… https://www.instagram.com/p/CEjcemMn7Kj/?igshid=23n31nu6b8zd,2020-08-31 12:33:21+00:00,0,0,,,
147,PoliteFlorencia,There are communities in need right now from the destruction of the Hurricanes. Please consider a way that you can provide assistance. @RedCross @UnitedWay,2020-08-31 12:30:41+00:00,0,0,@RedCross @UnitedWay,,
148,jfj_jones,Why did you say he played golf on Sunday while protest were ongoing and not that he toured hurricane ravaged Louisiana and Texas on Saturday?,2020-08-31 12:14:50+00:00,0,3,,,
149,kris_stoker,@MarkRober @smartereveryday How about a signal boost? How awesome would it be to design a new enclosure and/or hurricane-proof way to attach to the jersey walls of an overpass?,2020-08-31 12:05:40+00:00,0,0,@MarkRober @smartereveryday,,
150,JMichaelsNews," THIS forecast in a city, and region decimated by CAT-4 hurricane #Laura. No power, no water, and an endless “to do” list. @weatherchannel is live telling the stories after #HurricaneLaura ",2020-08-31 11:27:42+00:00,0,2,@weatherchannel,#Laura #HurricaneLaura,
151,mizzlizzieo,"Good morning everyone. Nothing but rain this AM. The end of Hurricane Laura, constant rain with a high of 80°F. Perfect housework day...YUCK! Oh well, it's a new day, new week with a new month starting tomorrow.… https://www.instagram.com/p/CEjUn92nCuY/?igshid=1xjp1o9hoos5g",2020-08-31 11:24:52+00:00,0,6,,,
152,JMichaelsNews,"This view isn’t isolated in #LakeCharles, LA. Dozens, maybe hundreds of streets look just like this after CAT-4 Hurricane #Laura. We’re live right now on @AMHQ, and all morning on @weatherchannel telling the human impact stories of this $12-Billion disaster after #Laura ",2020-08-31 11:17:32+00:00,159,252,@AMHQ @weatherchannel,#LakeCharles #Laura #Laura,
153,cadwego,Thinking of all communities affected by Hurricane Laura. This reminded me of some of the folks who sprung into action 15 years ago to connect communities without food to local fishers &amp; farmers. Here’s to their successors. Cc: @darlenefarmers1 @RichardSlowFood @marketumbrella,2020-08-31 11:17:32+00:00,2,4,@darlenefarmers1 @RichardSlowFood @marketumbrella,,
154,egglady295,@CBSThisMorning please find an expert who can explain why locations like those damaged by Hurricane Laura don’t bury their power lines.,2020-08-31 11:15:38+00:00,0,0,@CBSThisMorning,,
155,iAMJamesJacobs,Hurricane Laura ,2020-08-31 11:15:35+00:00,0,0,,,
156,RockingJamboree,"I live in Minnesnowta. We have ALL the weather that can kill you, except Hurricanes. We make up for that with a Tornadoes, and Purple Rain (of course). I love it, except for the MONTHS of gray, overcast weather. Those times make me seethe with anger and depression. ",2020-08-31 11:10:16+00:00,0,0,,,
157,ARaj_Energy,#Shale Huffing and puffing but crawling Likely hit a near term peak pre-any hurricane impacts #OOTT #oil,2020-08-31 11:05:38+00:00,2,1,,#Shale #OOTT #oil,
158,JoeSchrider1,@JenCarfagno @StephanieAbrams good morning ladies! Glad to see you safe at home this morning. Awesome job last week reporting on Hurricane Laura!,2020-08-31 11:05:32+00:00,0,0,@JenCarfagno @StephanieAbrams,,
159,InsuranceAnswer,"September 10, 2020 is Not the Statute of Limitations for Hurricane Irma Claims ",2020-08-31 11:02:04+00:00,0,0,,,
160,VickieLFisher, Honestly I hang on every WORD. Only good news about Hurricane Laura is we got new NeelyKennedy ISMs I WAIT for it Ongoing Prayers for Louisiana Arkansas TX Mississippi May ALL affected find Comfort Support &amp; Provision Love TRUMP went~ &amp; Kennedy ,2020-08-31 10:40:29+00:00,0,0,,,
161,PR_Hawkins,The money spent on trumps visit to Kenosha could be used to help hurricane victims. What a waste of resources. #TrumpTerrorism,2020-08-31 10:34:18+00:00,3,22,,#TrumpTerrorism,
162,MojoMoomey,Morning,2020-08-31 10:30:02+00:00,0,4,,,
163,TCPalmAdamNeal,"Well, we are about 1.5 weeks away from the peak of hurricane season. Hang on. ",2020-08-31 10:14:28+00:00,0,0,,,
164,mirror62801,"Of course Trump is golfing. He doesn't care about the 1000 people that are dying of COVID19. He doesn't care about unemployment, systemic racism, wildfires or hurricane. Just enriching himself &amp;golf. #DemCast #DemCastKY #TrumpVirus2020 #WeWillVote",2020-08-31 09:52:30+00:00,1,1,,#DemCast #DemCastKY #TrumpVirus2020 #WeWillVote,
165,Party_Scientist,Seems like a hurricane ran through my room. Gonna have fun putting it back together mañana. ,2020-08-31 08:57:50+00:00,0,5,,,
166,SpankyHilliard,"Okay, so... I just thought of something. Remember when Iron Man threw that rocket into Thanos’s portal? What if.... when a hurricane develops, the Air Force does the same shit? I know them rockets are cheaper than $20 billion.",2020-08-31 08:41:17+00:00,0,1,,,
167,MarkMil54670233,"My prayers are goin' out to all those affected by Hurricane Laura! God Bless You All, Always! ",2020-08-31 07:57:06+00:00,0,0,,,
168,jessicatorrice,"Captain Jerome Casey with the Salvation Army in Monroe says they’re in need of supplies. They’ve fed hundreds since Hurricane Laura hit. They need cold cuts, bread, bologna ham, water, and monetary donations. We’ll tell you how to donate coming up on Good Morning ArkLaMiss.",2020-08-31 07:35:12+00:00,0,3,,,
169,_mortals,the end of hurricane live... wha tdi wh hello brainem pty,2020-08-31 07:09:27+00:00,0,0,,,
170,slimshadyshan,Do you call yourself a fucking hurricane like me,2020-08-31 07:02:31+00:00,1,4,,,
171,serena_bonnette,Natchitoches people!!! This is a donation drive going on in town for those effected by Hurricane Laura! Anything helps guys! ,2020-08-31 06:25:41+00:00,2,8,,,
172,bayli777,just realized that i heard the hurricane was coming for days leading up to it.. then nothing when it hit. these r the first pics i’m seeing ,2020-08-31 06:23:28+00:00,1,9,,,
173,_DamnD,"A whole pandemic going on and a hurricane just wiped out ya city, and you worried about ME SEEK HELPP ",2020-08-31 06:21:42+00:00,0,0,,,
174,serena_bonnette,"If I see one more article about Hurricane Laura taking down the confederate statue and not about the thousands of people homeless, without food, water, &amp; power and the mass destruction from the storm- I am going to lose my freakin mind. ",2020-08-31 06:21:30+00:00,2,7,,,
175,morgan__nunn,I think the absolute destruction from the hurricane will probably preserve the history well enough. But the statue... yeah.... keep talking about that. ,2020-08-31 05:50:34+00:00,0,1,,,
176,LongLiveKSD,Stares in Texas hurricane ,2020-08-31 05:39:25+00:00,0,0,,,
177,jax6street,Hurricane Marie EPAC 2014,2020-08-31 05:28:15+00:00,0,1,,,
178,NewsCarolyn,"It’s like the whole place was hit by a 50-mile wide tornado. Wish I could say I’d never seen anything like it, but I saw this just 2 years ago 500 miles east of Lake Charles. As we rebuild communities impacted by Hurricane Laura, can we address what’s making these monster storms?",2020-08-31 05:08:08+00:00,6,11,,,
179,Jayybragg,My dad lost his home in the hurricane he has been a little difficult to deal with,2020-08-31 04:48:24+00:00,0,0,,,
180,ChandlerLacour,I know people in Louisiana already couldn’t drive but this hurricane just made people’s driving skills 1000x worse,2020-08-31 04:48:01+00:00,0,2,,,
181,dezmc5,The amount of hours I've played Call Of Duty since the hurricane prolly is very unhealthy lol,2020-08-31 04:46:56+00:00,0,1,,,
182,weathernerd6,Mine are: 1. Hurricanes. 2. Tornadoes. 3. Flooding. 4. Heat Waves. (I would add more but that's all we get around here),2020-08-31 04:40:20+00:00,0,1,,,
183,Advice503,I survived Hurricane Laura. Fam is safe and @FinalPhasePhoto is still growing.,2020-08-31 04:38:54+00:00,1,1,@FinalPhasePhoto,,
184,JoryJonas,COVID taught us how to come together as a FAMILY! Hurricane Laura taught us how to come together as a COMMUNITY!,2020-08-31 04:31:45+00:00,0,8,,,
185,weathernerd6,Hurricane Matthew there was a road in my area which had some parts completely washed away. ,2020-08-31 04:30:54+00:00,0,1,,,
186,weathernerd6,Probably hurricane matthew. I don't remember it because of the power outage: but some parts of a road in Flagler county we're literally washed away and Dr. Rick Knabb went to Flagler county to the exact spot live on t.v. i wish i had footage of it but i don't. ,2020-08-31 04:28:15+00:00,0,1,,,
187,DarthScience,"This question is so hard. I think at this point there are no songs that aren't my favorite. My least favorite are maybe ""Helpless"" and the king's songs. But ""Satisfied"", ""Say No to This"", ""It's Quiet Uptown"", ""Hurricane"", and ""Dear Theodosia"" are among my super favorites.",2020-08-31 04:27:25+00:00,0,4,,,
188,rachel_derouen,If Hurricane Laura dropped her bomb anywhere on the East Coast we would see it everywhere for a year.. #Louisiana #HurricaneLaura #2020 #rejectsfromtherest @LouisianaGov,2020-08-31 04:19:44+00:00,0,0,@LouisianaGov,#Louisiana #HurricaneLaura #rejectsfromtherest,
189,RRomkee,Kind of telling how most people stopped buzzing about hurricane Laura when it became clear that it would miss Houston and New Orleans,2020-08-31 04:10:20+00:00,0,3,,,
190,cathrynmtz,"Hurricane Laura did a number on Orange, TX. I’m happy I was able to go out and help today with @HEB! They’re doing amazing work!",2020-08-31 04:10:01+00:00,0,2,@HEB,,
191,_simonetori,"meg baby, i love you. can you simply just retweet #helplakecharles for me ? my city is suffering BIG TIME from Hurricane Laura. THOUSANDS are homeless, businesses are closing permanently. we have no help suh !! this would mean the world to LC !",2020-08-31 04:05:21+00:00,207,291,,#helplakecharles,
192,SabinehazanMD,I try . Just a hurricane in search for the truth.,2020-08-31 04:05:10+00:00,0,1,,,
193,ackocher,Hurricane Laura hit a part of the US with several immigrant detention centers. The detention centers are already poorly maintained. Now they are flooding with feces and the civil detainees lack food and clean water. ,2020-08-31 03:56:48+00:00,1,1,,,
194,delaney_jk,"If you want to help those who suffered during and will after the effects of Hurricane Laura, read this article for a list of ways to help ",2020-08-31 03:55:54+00:00,1,0,,,
195,seiler_frbrian,"I’m incredibly moved by the Cajun Navy and line men from several states who have come to help w/ aftermath of Hurricane Laura. I also love how many locals have been providing food, water and, in some instances, a place to stay. Most Americans are actually united &amp; compassionate.",2020-08-31 03:49:40+00:00,1,12,,,
196,DavidCPellegrin,John Bel Edwards: Restoring power after Hurricane Laura will be 'long and difficult' https://www.theadvocate.com/baton_rouge/news/politics/article_1996e6b0-eb04-11ea-92b5-6b1b39a23288.html?utm_medium=social&amp;utm_source=twitter&amp;utm_campaign=user-share via @theadvocatebr,2020-08-31 03:45:53+00:00,0,0,@theadvocatebr,,
197,Tom4nash,"Only the one in the mid-Atlantic coming from the African coast would seen to have much of a chance of wacking Florida. Bracing for September, the worst month for hurricanes. ",2020-08-31 03:44:18+00:00,0,0,,,
198,Galboutiquenac,I really want to do something to help out everyone affected by hurricane Laura. Are there any fundraising organizations going on for them? Any one have any go fund me going on that are legit?? Just want to help so bad ,2020-08-31 03:43:06+00:00,3,20,,,
199,FSSERVICESLLC1,"Here’s some pictures of hurricane Laura we are helping this community out as much as we can hopefully things can get back to somewhat normal soon @Sulphur, Louisiana https://www.instagram.com/p/CEievnwB02O/?igshid=1w3qn3yz6y5wn",2020-08-31 03:33:55+00:00,0,0,,,
200,Therealdbobs,Arizona gets rain once every 3 years and we get alerts like we battling a category 4 hurricane ,2020-08-31 03:30:13+00:00,0,3,,,
201,Rob_Huddleston,"Horizontal rain and crazy lightning hitting Maryville right now. Just reinforcing how truly lucky we were with #TheScotty this weekend, as we managed to have the remains of a hurricane pass through and had no true delays or unplayable conditions. Luck really was with us.",2020-08-31 03:10:38+00:00,0,0,,#TheScotty,
202,WintersAria,My brother’s in-laws lost their home completely to Hurricane Laura &amp; my brother &amp; his girl can’t go back home due to Moss Bluff being a ghost town with no electricity or water. &amp; my coworker really has the nerve to be complaining about her food spoiling.....,2020-08-31 03:00:01+00:00,0,0,,,
